,Non-401k Financial Assets,Net Financial Assets,Total Wealth,Age,Income,Family Size,Education,Has Defined Benefit Pension,Is Married,Is Two Earner Household,Eligible for 401K,Has 401K,Has IRA,Owns Home
280,749.0,749.0,48749.0,53.0,34185.0,1.0,12.0,Y,N,N,N,N,N,Y
281,5700.0,-40300.0,-29150.0,28.0,51660.0,1.0,18.0,N,N,N,N,N,N,Y
282,0.0,0.0,0.0,35.0,1920.0,4.0,12.0,N,Y,N,N,N,N,N
283,600.0,-3650.0,29350.0,37.0,20424.0,4.0,11.0,N,Y,N,N,N,N,Y
284,0.0,-400.0,2600.0,34.0,21600.0,3.0,13.0,N,Y,Y,N,N,N,N
285,8763.0,4700.0,87828.0,36.0,56118.0,1.0,16.0,Y,N,N,N,N,Y,Y
286,0.0,-425.0,-425.0,28.0,20148.0,5.0,12.0,Y,Y,Y,N,N,N,N
287,50.0,-1150.0,8850.0,44.0,16806.0,3.0,12.0,N,Y,N,N,N,N,Y
288,990.0,-1093.0,150795.0,31.0,13317.0,4.0,15.0,N,Y,Y,N,N,N,Y
289,700.0,-100.0,3250.0,31.0,20475.0,1.0,17.0,N,Y,N,N,N,N,N
290,0.0,-3000.0,67100.0,51.0,8730.0,2.0,12.0,N,Y,N,N,N,N,Y
291,100.0,-150.0,850.0,28.0,19500.0,1.0,12.0,N,N,N,N,N,N,N
292,0.0,-16000.0,84000.0,54.0,27858.0,4.0,6.0,N,Y,N,N,N,N,Y
293,700.0,-1700.0,79300.0,36.0,41694.0,2.0,14.0,Y,Y,Y,N,N,N,Y
294,0.0,0.0,0.0,40.0,8850.0,1.0,12.0,N,N,N,N,N,N,N
295,0.0,0.0,0.0,29.0,7650.0,1.0,12.0,N,N,N,N,N,N,N
296,7499.0,7499.0,216361.0,25.0,51450.0,2.0,12.0,N,N,N,N,N,N,Y
297,0.0,-57200.0,-35200.0,47.0,10542.0,2.0,12.0,N,Y,N,N,N,N,Y
298,0.0,0.0,500.0,49.0,15300.0,1.0,15.0,N,N,N,N,N,N,N
299,81500.0,86500.0,161850.0,35.0,102171.0,4.0,18.0,Y,Y,N,N,N,Y,Y
300,900.0,-5100.0,2400.0,40.0,45231.0,3.0,13.0,N,N,N,N,N,N,Y
301,776.0,-2674.0,1331.0,30.0,13152.0,3.0,10.0,N,N,N,N,N,N,Y
302,30016.0,37316.0,70316.0,38.0,27813.0,3.0,11.0,N,Y,Y,N,N,Y,Y
303,6048.0,6048.0,96048.0,49.0,39123.0,3.0,12.0,N,Y,Y,N,N,N,Y
304,0.0,-2200.0,800.0,32.0,36150.0,4.0,12.0,N,Y,Y,N,N,N,Y
305,310.0,110.0,12963.0,52.0,39219.0,2.0,12.0,N,Y,N,N,N,N,Y
306,0.0,-300.0,28200.0,55.0,10800.0,3.0,12.0,N,N,N,N,N,N,Y
307,649.0,20649.0,55649.0,58.0,20235.0,2.0,10.0,N,Y,N,N,N,Y,Y
308,1200.0,-13300.0,27700.0,38.0,62703.0,5.0,12.0,N,Y,Y,N,N,N,Y
309,310.0,310.0,20810.0,43.0,23490.0,1.0,14.0,N,N,N,N,N,N,Y
310,0.0,-150.0,1550.0,27.0,15888.0,2.0,12.0,N,N,N,N,N,N,Y
311,1999.0,-9001.0,-3901.0,25.0,33729.0,1.0,18.0,N,N,N,N,N,N,N
312,3525.0,1875.0,20875.0,29.0,55845.0,2.0,12.0,N,Y,Y,N,N,N,Y
313,550.0,-650.0,4400.0,40.0,19209.0,2.0,15.0,N,N,N,N,N,N,Y
314,856.0,656.0,12856.0,59.0,23976.0,2.0,14.0,N,Y,N,N,N,N,Y
315,113.0,-32887.0,-15587.0,35.0,57156.0,4.0,12.0,N,Y,Y,N,N,N,Y
316,0.0,0.0,0.0,43.0,13743.0,1.0,12.0,N,N,N,N,N,N,N
317,100.0,-11900.0,-6700.0,39.0,7470.0,1.0,12.0,Y,N,N,N,N,N,N
318,2600.0,2550.0,71550.0,36.0,77940.0,4.0,15.0,N,Y,Y,N,N,N,Y
319,0.0,-69300.0,-61200.0,46.0,16200.0,5.0,12.0,N,Y,Y,N,N,N,Y
320,3700.0,3700.0,63942.0,26.0,10404.0,1.0,9.0,N,N,N,N,N,N,Y
321,0.0,0.0,0.0,54.0,27240.0,5.0,16.0,Y,N,N,N,N,N,N
322,250.0,250.0,37624.0,56.0,35742.0,3.0,12.0,N,Y,N,N,N,N,Y
323,3660.0,3660.0,37820.0,63.0,28272.0,4.0,8.0,N,Y,N,N,N,N,Y
324,39000.0,39000.0,131775.0,62.0,58272.0,1.0,11.0,Y,N,N,N,N,N,Y
325,0.0,-1246.0,-1246.0,42.0,14307.0,6.0,12.0,N,Y,N,N,N,N,N
326,215750.0,215750.0,305750.0,41.0,66018.0,3.0,16.0,N,N,N,N,N,N,Y
327,300.0,-40650.0,4950.0,38.0,6750.0,2.0,14.0,N,N,N,N,N,Y,N
328,130.0,130.0,21630.0,42.0,27000.0,1.0,13.0,Y,N,N,N,N,N,Y
329,3200.0,11800.0,36800.0,55.0,21801.0,3.0,12.0,Y,N,N,N,N,Y,Y
330,8000.0,8000.0,8000.0,45.0,36495.0,3.0,12.0,Y,N,N,N,N,N,N
331,400000.0,469400.0,554400.0,61.0,172092.0,2.0,12.0,N,Y,N,N,N,Y,Y
332,1599.0,1599.0,6841.0,64.0,6498.0,1.0,13.0,N,N,N,N,N,N,N
333,1225.0,1225.0,5400.0,35.0,24549.0,1.0,14.0,Y,N,N,N,N,N,N
334,1011999.0,1006499.0,1150499.0,40.0,82251.0,5.0,18.0,N,Y,N,N,N,N,Y
335,0.0,-1000.0,-1000.0,32.0,53796.0,5.0,17.0,N,Y,N,N,N,N,N
336,152.0,-148.0,2352.0,60.0,7650.0,1.0,6.0,N,N,N,N,N,N,Y
337,2000.0,-3500.0,42800.0,42.0,38817.0,2.0,12.0,N,Y,Y,N,N,N,Y
338,2398.0,2398.0,5398.0,31.0,19284.0,1.0,14.0,Y,N,N,N,N,N,N
339,2500.0,-3500.0,14625.0,41.0,18675.0,2.0,14.0,N,N,N,N,N,N,Y
340,2700.0,20840.0,25340.0,48.0,91230.0,3.0,12.0,Y,Y,Y,N,N,Y,Y
341,0.0,-1600.0,2400.0,53.0,21816.0,1.0,10.0,Y,N,N,N,N,N,N
342,92300.0,97333.0,97333.0,63.0,44799.0,2.0,12.0,N,Y,N,N,N,Y,N
343,200.0,4200.0,14000.0,28.0,48060.0,4.0,15.0,N,Y,Y,N,N,Y,Y
344,7399.0,43399.0,163399.0,55.0,76077.0,3.0,12.0,Y,Y,Y,N,N,Y,Y
345,2680.0,5692.0,13592.0,33.0,49845.0,2.0,18.0,N,Y,Y,N,N,Y,Y
346,2300.0,4000.0,12000.0,31.0,27708.0,3.0,13.0,N,Y,N,N,N,Y,N
347,205.0,25.0,3375.0,29.0,14670.0,1.0,12.0,N,N,N,N,N,N,N
348,1800.0,-334.0,37666.0,43.0,34299.0,2.0,18.0,N,N,N,N,N,N,Y
349,10892.0,11658.0,49058.0,38.0,4584.0,3.0,12.0,N,N,N,N,N,Y,Y
350,0.0,0.0,0.0,28.0,19170.0,4.0,14.0,N,Y,Y,N,N,N,N
351,1699.0,16069.0,59569.0,39.0,45762.0,4.0,17.0,N,Y,N,N,N,Y,Y
352,7000.0,18000.0,35850.0,52.0,21435.0,1.0,12.0,Y,N,N,N,N,Y,Y
353,250.0,250.0,61600.0,57.0,39312.0,1.0,16.0,N,N,N,N,N,N,Y
354,8307.0,6807.0,25065.0,32.0,19035.0,4.0,12.0,Y,Y,N,N,N,N,Y
355,100.0,975.0,86475.0,42.0,6639.0,1.0,12.0,N,N,N,N,N,Y,Y
356,40.0,-4960.0,1056.0,27.0,17004.0,3.0,13.0,N,N,N,N,N,N,N
357,166500.0,184500.0,299500.0,36.0,118401.0,4.0,16.0,N,Y,N,N,N,Y,Y
358,600.0,20600.0,100600.0,61.0,68220.0,2.0,12.0,N,Y,Y,N,N,Y,Y
359,1500.0,1500.0,4900.0,33.0,16290.0,1.0,12.0,Y,N,N,N,N,N,N
360,300.0,-2650.0,52350.0,38.0,29481.0,5.0,14.0,N,Y,Y,N,N,N,Y
361,3899.0,10499.0,16499.0,35.0,15144.0,4.0,15.0,N,Y,N,N,N,Y,N
362,9645.0,9645.0,15070.0,33.0,22050.0,2.0,14.0,N,N,N,N,N,N,N
363,5021.0,5021.0,55021.0,54.0,9600.0,3.0,12.0,N,Y,N,N,N,N,Y
364,3100.0,1200.0,3700.0,30.0,22362.0,1.0,13.0,N,N,N,N,N,N,N
365,0.0,-9000.0,-9000.0,40.0,14241.0,5.0,14.0,N,N,N,N,N,N,N
366,1940.0,1940.0,25440.0,53.0,39192.0,2.0,10.0,N,Y,Y,N,N,Y,Y
367,300.0,-9700.0,62300.0,56.0,37869.0,3.0,11.0,N,Y,Y,N,N,N,Y
368,260.0,-1840.0,201160.0,33.0,44388.0,5.0,12.0,N,Y,N,N,N,N,Y
369,44999.0,93521.0,148421.0,54.0,52770.0,5.0,14.0,N,Y,N,N,N,Y,Y
370,1000.0,1000.0,16000.0,35.0,21450.0,5.0,12.0,N,Y,N,N,N,N,Y
371,0.0,-160.0,590.0,36.0,9270.0,4.0,12.0,N,N,N,N,N,N,N
372,800.0,-1200.0,3100.0,25.0,28830.0,1.0,13.0,N,N,N,N,N,N,N
373,0.0,0.0,500.0,61.0,3636.0,1.0,9.0,N,N,N,N,N,N,N
374,3799.0,2399.0,51905.0,50.0,22200.0,1.0,12.0,Y,N,N,N,N,N,Y
375,16250.0,65897.0,252897.0,56.0,39546.0,1.0,12.0,N,N,N,N,N,Y,Y
376,2410.0,-3690.0,22385.0,43.0,37146.0,2.0,18.0,Y,N,N,N,N,N,Y
377,5300.0,42800.0,86500.0,53.0,32559.0,3.0,12.0,N,Y,Y,N,N,Y,Y
378,1200.0,1200.0,1400.0,29.0,15372.0,1.0,12.0,N,N,N,N,N,N,N
379,11.0,-6569.0,26831.0,25.0,14484.0,4.0,11.0,N,Y,N,N,N,N,Y
380,300.0,300.0,9300.0,36.0,57624.0,1.0,12.0,N,N,N,N,N,N,Y
381,17800.0,15600.0,27685.0,25.0,17793.0,1.0,18.0,N,N,N,N,N,N,N
382,6500.0,4000.0,92746.0,49.0,48168.0,1.0,12.0,Y,N,N,N,N,N,Y
383,2100.0,1600.0,53200.0,27.0,74970.0,5.0,12.0,N,Y,N,N,N,N,Y
384,5291.0,33926.0,69426.0,59.0,43605.0,3.0,12.0,N,Y,N,N,N,Y,Y
385,0.0,0.0,0.0,45.0,2400.0,3.0,12.0,N,Y,N,N,N,N,N
386,1800.0,21550.0,81550.0,61.0,28926.0,5.0,16.0,N,Y,Y,N,N,Y,Y
387,50.0,-250.0,37750.0,41.0,31800.0,1.0,12.0,Y,N,N,N,N,N,N
388,3000.0,8550.0,18703.0,59.0,31350.0,1.0,12.0,N,N,N,N,N,Y,N
389,10500.0,7500.0,70700.0,60.0,43320.0,4.0,12.0,N,Y,Y,N,N,N,Y
390,1400.0,-6600.0,19750.0,32.0,52041.0,1.0,16.0,Y,Y,N,N,N,N,Y
391,3850.0,-299750.0,-248950.0,42.0,53514.0,4.0,10.0,N,Y,Y,N,N,N,Y
392,0.0,0.0,33650.0,42.0,16860.0,1.0,8.0,N,N,N,N,N,N,Y
393,0.0,0.0,-500.0,28.0,6006.0,2.0,10.0,N,N,N,N,N,N,N
394,1400.0,-5100.0,-5100.0,31.0,33513.0,7.0,11.0,N,Y,Y,N,N,N,N
395,4249.0,4249.0,23674.0,26.0,35325.0,2.0,12.0,N,N,N,N,N,N,Y
396,25.0,-2225.0,39025.0,60.0,22440.0,2.0,12.0,N,Y,Y,N,N,N,Y
397,200.0,125.0,9125.0,43.0,13896.0,2.0,12.0,N,N,N,N,N,N,Y
398,700.0,-4300.0,-4300.0,43.0,20583.0,4.0,16.0,Y,N,N,N,N,N,N
399,32300.0,35900.0,36400.0,33.0,39351.0,1.0,18.0,N,N,N,N,N,Y,N
400,400.0,400.0,400.0,58.0,12090.0,2.0,12.0,N,N,N,N,N,N,N
401,42800.0,46800.0,129550.0,58.0,24804.0,2.0,12.0,N,N,N,N,N,Y,Y
402,135.0,635.0,3985.0,25.0,21630.0,1.0,16.0,N,N,N,N,N,Y,N
403,742.0,-8388.0,2212.0,28.0,28530.0,3.0,12.0,N,Y,Y,N,N,Y,Y
404,6800.0,4200.0,37866.0,41.0,48336.0,2.0,17.0,Y,N,N,N,N,N,Y
405,0.0,0.0,0.0,31.0,12588.0,6.0,12.0,N,Y,Y,N,N,N,N
406,1200.0,1200.0,1200.0,27.0,30162.0,5.0,8.0,N,Y,N,N,N,N,N
407,7200.0,6200.0,7400.0,49.0,19809.0,3.0,12.0,Y,N,N,N,N,N,N
408,800.0,-2200.0,1000.0,30.0,14787.0,3.0,16.0,N,N,N,N,N,N,N
409,500.0,500.0,500.0,49.0,20430.0,1.0,13.0,N,N,N,N,N,N,N
410,45.0,45.0,45.0,38.0,11082.0,4.0,17.0,N,N,N,N,N,N,N
411,26200.0,26200.0,95700.0,59.0,28284.0,2.0,12.0,N,Y,N,N,N,N,Y
412,2500.0,-8500.0,16500.0,31.0,30315.0,4.0,13.0,N,Y,N,N,N,N,Y
413,300.0,300.0,3650.0,42.0,35700.0,2.0,12.0,N,N,N,N,N,N,N
414,4500.0,1700.0,151760.0,45.0,45270.0,4.0,11.0,N,Y,N,N,N,N,Y
415,100.0,100.0,277500.0,48.0,23412.0,6.0,12.0,N,Y,N,N,N,N,Y
416,25.0,25.0,2191.0,34.0,12291.0,1.0,12.0,N,N,N,N,N,N,N
417,2000.0,-8000.0,-3600.0,47.0,39432.0,5.0,12.0,Y,Y,Y,N,N,N,Y
418,17248.0,-2752.0,157148.0,61.0,49992.0,2.0,12.0,N,Y,N,N,N,N,Y
419,0.0,-7100.0,1400.0,31.0,58122.0,2.0,16.0,Y,Y,Y,N,N,N,N
420,0.0,0.0,16000.0,61.0,25092.0,4.0,12.0,N,N,N,N,N,N,Y
421,37330.0,86030.0,115030.0,40.0,43203.0,4.0,12.0,N,Y,Y,N,N,Y,Y
422,0.0,0.0,3350.0,32.0,19200.0,1.0,14.0,N,N,N,N,N,N,N
423,17499.0,16699.0,19032.0,26.0,29700.0,1.0,16.0,Y,Y,N,N,N,N,N
424,9349.0,-14551.0,-5551.0,36.0,104343.0,3.0,18.0,Y,Y,Y,N,N,N,N
425,1000.0,1000.0,126100.0,63.0,19764.0,6.0,12.0,Y,N,N,N,N,N,Y
426,130.0,-3570.0,430.0,49.0,3840.0,2.0,14.0,N,Y,N,N,N,N,Y
427,43500.0,57500.0,152500.0,35.0,81075.0,3.0,14.0,N,Y,N,N,N,Y,Y
428,100.0,-300.0,5050.0,39.0,33078.0,1.0,16.0,N,N,N,N,N,N,N
429,2500.0,-16700.0,-11700.0,35.0,65010.0,4.0,14.0,N,Y,Y,N,N,N,N
430,1100.0,1100.0,72300.0,60.0,30639.0,3.0,13.0,Y,Y,N,N,N,N,Y
431,3000.0,3000.0,50500.0,42.0,50937.0,5.0,14.0,N,Y,Y,N,N,N,Y
432,26000.0,28000.0,202600.0,53.0,108258.0,3.0,16.0,N,Y,Y,N,N,Y,Y
433,9200.0,7700.0,72700.0,52.0,73110.0,2.0,16.0,Y,Y,Y,N,N,Y,Y
434,295.0,-3605.0,8395.0,31.0,17127.0,2.0,12.0,N,Y,N,N,N,N,Y
435,77500.0,93501.0,329901.0,48.0,79053.0,2.0,12.0,N,Y,N,N,N,Y,Y
436,0.0,-400.0,4600.0,38.0,17700.0,1.0,12.0,N,N,N,N,N,N,Y
437,0.0,0.0,4000.0,33.0,12240.0,6.0,10.0,N,Y,N,N,N,N,N
438,16549.0,16549.0,32602.0,26.0,11118.0,3.0,13.0,N,N,N,N,N,N,N
439,120000.0,120000.0,270000.0,40.0,124932.0,4.0,17.0,N,Y,Y,N,N,Y,Y
440,80200.0,82200.0,82200.0,25.0,28209.0,1.0,16.0,N,N,N,N,N,Y,N
441,47500.0,48800.0,48800.0,26.0,86820.0,1.0,18.0,N,N,N,N,N,Y,N
442,0.0,0.0,4742.0,49.0,9612.0,2.0,12.0,N,N,N,N,N,N,N
443,25.0,25.0,25.0,34.0,8400.0,3.0,13.0,N,Y,N,N,N,N,N
444,100.0,-3300.0,53550.0,31.0,28146.0,5.0,12.0,N,Y,N,N,N,N,Y
445,0.0,-7000.0,-7000.0,38.0,8130.0,5.0,12.0,N,N,N,N,N,N,N
446,300.0,300.0,1300.0,30.0,22722.0,1.0,16.0,N,N,N,N,N,N,N
447,100.0,100.0,100.0,25.0,7044.0,4.0,5.0,N,Y,N,N,N,N,N
448,4979.0,-15141.0,66859.0,49.0,69555.0,4.0,18.0,Y,Y,Y,N,N,N,Y
449,2458.0,2258.0,6158.0,32.0,13866.0,2.0,12.0,N,N,N,N,N,N,N
450,50.0,-150.0,2850.0,54.0,5400.0,2.0,12.0,N,N,N,N,N,N,Y
451,1199.0,5649.0,38649.0,45.0,35580.0,3.0,12.0,N,Y,Y,N,N,Y,Y
452,499.0,-1.0,-1.0,35.0,21630.0,5.0,11.0,Y,N,N,N,N,N,N
453,2450.0,900.0,8900.0,36.0,17820.0,4.0,12.0,N,Y,N,N,N,N,Y
454,22000.0,20000.0,26425.0,32.0,28980.0,1.0,16.0,N,N,N,N,N,N,N
455,9000.0,137000.0,216000.0,39.0,54900.0,3.0,18.0,N,Y,N,N,N,Y,Y
456,31000.0,21000.0,48000.0,35.0,92277.0,4.0,12.0,N,Y,Y,N,N,N,Y
457,335999.0,346749.0,786749.0,57.0,128550.0,2.0,16.0,N,Y,N,N,N,Y,Y
458,5300.0,1800.0,76800.0,52.0,19050.0,4.0,12.0,N,Y,Y,N,N,N,Y
459,1000.0,-3000.0,2000.0,34.0,46053.0,4.0,12.0,N,Y,Y,N,N,N,Y
460,17000.0,17000.0,34765.0,35.0,19464.0,4.0,12.0,Y,N,N,N,N,N,Y
461,2048.0,28057.0,75057.0,39.0,36522.0,2.0,14.0,N,Y,Y,N,N,Y,Y
462,22500.0,16500.0,26500.0,31.0,25560.0,3.0,16.0,N,Y,N,N,N,N,N
463,5500.0,5500.0,63500.0,39.0,29265.0,3.0,10.0,Y,Y,Y,N,N,N,Y
464,0.0,-1000.0,0.0,27.0,15300.0,1.0,12.0,N,N,N,N,N,N,N
465,1000.0,10000.0,10750.0,36.0,38100.0,1.0,16.0,N,N,N,N,N,Y,N
466,31050.0,21050.0,48967.0,37.0,47109.0,3.0,13.0,N,Y,Y,N,N,N,Y
467,0.0,0.0,45000.0,32.0,36000.0,5.0,18.0,N,Y,N,N,N,N,N
468,15700.0,23700.0,111875.0,39.0,32100.0,1.0,16.0,Y,N,N,N,N,Y,Y
469,149.0,-151.0,7591.0,40.0,49209.0,1.0,12.0,Y,N,N,N,N,N,N
470,0.0,-3000.0,12000.0,41.0,20400.0,3.0,11.0,N,Y,N,N,N,N,Y
471,0.0,0.0,0.0,40.0,13896.0,7.0,8.0,N,Y,N,N,N,N,N
472,0.0,-400.0,8061.0,30.0,8400.0,2.0,12.0,N,N,N,N,N,N,N
473,9999.0,9199.0,17199.0,49.0,101946.0,6.0,12.0,N,Y,Y,N,N,N,Y
474,0.0,0.0,27000.0,39.0,13212.0,5.0,12.0,N,N,N,N,N,N,Y
475,50.0,50.0,17050.0,36.0,13821.0,2.0,14.0,N,N,N,N,N,N,Y
476,60200.0,79700.0,479700.0,57.0,43350.0,2.0,12.0,N,Y,N,N,N,Y,Y
477,42499.0,41999.0,69999.0,38.0,51798.0,2.0,14.0,N,N,N,N,N,N,Y
478,1000.0,1000.0,48000.0,29.0,19254.0,3.0,14.0,N,N,N,N,N,N,Y
479,0.0,0.0,500.0,53.0,9990.0,1.0,12.0,N,N,N,N,N,N,N
480,46500.0,46500.0,91000.0,33.0,41712.0,4.0,12.0,N,Y,N,N,N,N,Y
481,1400.0,-3100.0,28621.0,28.0,21450.0,3.0,14.0,N,Y,Y,N,N,N,Y
482,29433.0,34112.0,239112.0,57.0,67098.0,1.0,18.0,Y,N,N,N,N,Y,Y
483,800.0,-200.0,-200.0,31.0,19056.0,5.0,12.0,Y,Y,N,N,N,N,N
484,1.0,-4199.0,-1799.0,27.0,44508.0,3.0,12.0,N,Y,Y,N,N,N,N
485,200.0,200.0,33844.0,38.0,8406.0,3.0,13.0,N,Y,N,N,N,N,Y
486,0.0,0.0,0.0,28.0,10506.0,5.0,4.0,N,Y,N,N,N,N,N
487,2900.0,2700.0,6125.0,31.0,16527.0,1.0,12.0,N,N,N,N,N,N,N
488,999.0,-6501.0,103499.0,47.0,33780.0,5.0,13.0,N,Y,Y,N,N,N,Y
489,111498.0,126098.0,318098.0,52.0,103164.0,6.0,18.0,Y,Y,Y,N,N,Y,Y
490,899.0,-5901.0,41599.0,52.0,67746.0,3.0,18.0,Y,Y,Y,N,N,N,Y
491,1000.0,-409000.0,-279000.0,40.0,115584.0,2.0,14.0,N,Y,Y,N,N,N,Y
492,2100.0,-4900.0,-4400.0,28.0,20460.0,1.0,12.0,N,N,N,N,N,N,N
493,1200.0,1200.0,76700.0,32.0,29700.0,3.0,12.0,N,N,N,N,N,N,Y
494,2999.0,2999.0,62999.0,56.0,16092.0,4.0,8.0,N,Y,N,N,N,N,Y
495,150.0,-11950.0,-2284.0,43.0,25371.0,1.0,12.0,N,N,N,N,N,N,Y
496,200.0,-2900.0,126279.0,51.0,35487.0,1.0,16.0,Y,N,N,N,N,N,Y
497,1030.0,-3970.0,9830.0,45.0,64791.0,4.0,14.0,Y,Y,Y,N,N,N,N
498,1199.0,-1915.0,134085.0,60.0,25134.0,5.0,12.0,N,Y,N,N,N,N,Y
499,2000.0,0.0,267000.0,54.0,44616.0,3.0,11.0,N,Y,Y,N,N,N,Y
500,1100.0,-12900.0,-10325.0,34.0,29250.0,1.0,18.0,N,N,N,N,N,N,Y
501,0.0,0.0,4050.0,40.0,27840.0,2.0,12.0,N,N,N,N,N,N,N
502,0.0,0.0,16500.0,36.0,3246.0,3.0,4.0,N,N,N,N,N,N,Y
503,9516.0,-1334.0,42666.0,31.0,36153.0,5.0,14.0,N,Y,N,N,N,N,Y
504,17000.0,76850.0,134850.0,50.0,38400.0,2.0,12.0,N,Y,Y,N,N,Y,Y
505,0.0,0.0,1500.0,27.0,14655.0,3.0,12.0,N,N,N,N,N,N,N
506,5.0,5.0,5.0,33.0,19200.0,1.0,13.0,Y,N,N,N,N,N,N
507,13000.0,26000.0,128000.0,36.0,77010.0,4.0,16.0,N,Y,Y,N,N,Y,Y
508,31000.0,32000.0,32000.0,45.0,80550.0,3.0,13.0,Y,Y,Y,N,N,Y,N
509,10900.0,7900.0,73900.0,34.0,56787.0,3.0,16.0,N,Y,Y,N,N,N,Y
510,7760.0,-30240.0,7560.0,25.0,85380.0,4.0,1.0,N,Y,Y,N,N,N,N
511,200.0,-300.0,-300.0,58.0,19986.0,3.0,11.0,N,Y,N,N,N,N,Y
512,3100.0,-3900.0,6433.0,26.0,57975.0,1.0,16.0,N,N,N,N,N,N,Y
513,700.0,-800.0,19200.0,27.0,28965.0,5.0,12.0,N,Y,Y,N,N,N,Y
514,56.0,-1214.0,-1214.0,33.0,9090.0,4.0,5.0,N,Y,N,N,N,N,N
515,2600.0,2700.0,40700.0,40.0,58974.0,5.0,16.0,Y,Y,Y,N,N,Y,Y
516,9899.0,10399.0,90299.0,40.0,29622.0,2.0,12.0,Y,N,N,N,N,Y,Y
517,0.0,0.0,750.0,48.0,10200.0,1.0,13.0,N,N,N,N,N,N,N
518,100.0,-5400.0,11600.0,55.0,23166.0,3.0,12.0,Y,Y,Y,N,N,N,Y
519,4499.0,2499.0,34274.0,45.0,39207.0,3.0,15.0,Y,N,N,N,N,N,Y
520,0.0,-10500.0,66500.0,57.0,8190.0,2.0,12.0,N,Y,N,N,N,N,Y
521,4000.0,3600.0,123600.0,31.0,31800.0,4.0,16.0,N,Y,N,N,N,N,Y
522,300.0,300.0,300.0,27.0,32040.0,4.0,12.0,N,Y,Y,N,N,N,N
523,4000.0,3955.0,8180.0,31.0,23562.0,1.0,12.0,N,N,N,N,N,N,N
524,25.0,-1340.0,7660.0,37.0,26553.0,2.0,12.0,Y,N,N,N,N,N,Y
525,599.0,2499.0,53949.0,56.0,56940.0,1.0,18.0,Y,N,N,N,N,Y,Y
526,2200.0,700.0,6700.0,27.0,28845.0,2.0,12.0,N,N,N,N,N,N,N
527,80.0,-6920.0,-6420.0,37.0,20403.0,1.0,6.0,N,N,N,N,N,N,N
528,70335.0,70335.0,130335.0,54.0,23832.0,3.0,13.0,Y,Y,N,N,N,N,Y
529,1140.0,-959.0,-959.0,31.0,20418.0,4.0,12.0,N,Y,N,N,N,N,N
530,5700.0,5020.0,19270.0,43.0,10980.0,3.0,12.0,N,N,N,N,N,N,Y
531,1000.0,500.0,70750.0,45.0,20430.0,4.0,12.0,N,N,N,N,N,N,Y
532,0.0,0.0,2053.0,46.0,28800.0,2.0,12.0,Y,N,N,N,N,N,Y
533,2199.0,1024.0,32024.0,26.0,42738.0,3.0,15.0,N,Y,Y,N,N,N,Y
534,19.0,19.0,19.0,34.0,11091.0,4.0,10.0,N,N,N,N,N,N,N
535,80496.0,87996.0,288996.0,49.0,79023.0,4.0,18.0,Y,Y,Y,N,N,Y,Y
536,11700.0,11400.0,40300.0,28.0,44376.0,4.0,15.0,Y,Y,Y,N,N,N,Y
537,9000.0,-11000.0,24400.0,49.0,76860.0,6.0,15.0,Y,Y,Y,N,N,N,Y
538,875.0,875.0,7375.0,34.0,15300.0,1.0,11.0,N,N,N,N,N,N,Y
539,20.0,20.0,130020.0,58.0,19089.0,3.0,12.0,N,N,N,N,N,N,Y
540,0.0,0.0,100000.0,26.0,8160.0,4.0,12.0,N,Y,N,N,N,N,N
541,4900.0,60400.0,79400.0,43.0,103356.0,3.0,18.0,N,Y,N,N,N,Y,Y
542,0.0,-1260.0,17740.0,33.0,14280.0,5.0,10.0,N,Y,N,N,N,N,Y
543,3754.0,5424.0,30424.0,46.0,38997.0,3.0,12.0,N,Y,N,N,N,Y,Y
544,992.0,892.0,2442.0,26.0,22338.0,1.0,14.0,N,N,N,N,N,N,N
545,1200.0,-3800.0,3253.0,25.0,24630.0,1.0,15.0,N,N,N,N,N,N,N
546,1000.0,800.0,133800.0,35.0,51900.0,4.0,12.0,N,Y,Y,N,N,N,Y
547,1699.0,41699.0,174374.0,61.0,17508.0,1.0,14.0,Y,N,N,N,N,Y,N
548,6550.0,9500.0,19500.0,55.0,30954.0,2.0,12.0,N,Y,Y,N,N,Y,Y
549,9600.0,9150.0,11725.0,43.0,18900.0,3.0,12.0,N,N,N,N,N,N,N
550,3621.0,12821.0,59821.0,42.0,56550.0,4.0,16.0,N,Y,N,N,N,Y,Y
551,305.0,305.0,805.0,32.0,28122.0,4.0,12.0,N,N,N,N,N,N,Y
552,150.0,-11650.0,84850.0,43.0,56589.0,4.0,12.0,N,Y,Y,N,N,Y,Y
553,0.0,0.0,0.0,28.0,13794.0,4.0,12.0,N,Y,N,N,N,N,N
554,5000.0,59100.0,153100.0,57.0,74718.0,3.0,12.0,N,Y,Y,N,N,Y,Y
555,12507.0,11937.0,21937.0,47.0,23772.0,4.0,18.0,N,Y,Y,N,N,Y,Y
556,13498.0,31498.0,211498.0,59.0,55356.0,4.0,9.0,N,Y,Y,N,N,Y,Y
557,6699.0,13199.0,188199.0,53.0,34191.0,4.0,12.0,N,Y,N,N,N,Y,Y
558,12849.0,12849.0,157849.0,36.0,51165.0,4.0,14.0,N,Y,Y,N,N,N,Y
559,31499.0,30799.0,85799.0,53.0,35340.0,3.0,12.0,N,Y,N,N,N,N,Y
